po_id,vendor_id,item_id,unit_price,qty,total,date,contract_id
PO001233,V019,ITEM0167,178.54,21,3749.29,2026-04-15,
PO001234,V015,ITEM0196,72.93,21,1531.47,2026-04-12,
PO001235,V013,ITEM0002,226.29,45,10183.25,2026-05-25,C0007
PO001236,V018,ITEM0168,487.44,36,17547.73,2026-08-10,
PO001237,V019,ITEM0125,94.49,21,1984.23,2026-04-22,
PO001238,V013,ITEM0175,213.03,44,9373.11,2026-07-09,
PO001239,V003,ITEM0111,167.17,8,1337.38,2026-03-31,
PO001240,V006,ITEM0057,484.13,11,5325.43,2026-05-25,
PO001241,V019,ITEM0106,374.77,43,16114.9,2026-04-08,
PO001242,V012,ITEM0075,65.07,21,1366.41,2026-04-13,
PO001243,V018,ITEM0196,73.1,4,292.41,2026-07-02,
PO001244,V013,ITEM0062,438.7,27,11845.0,2026-03-02,
PO001245,V006,ITEM0127,137.39,13,1786.13,2026-06-05,
PO001246,V002,ITEM0152,204.42,27,5519.22,2026-06-19,
PO001247,V011,ITEM0015,216.35,42,9086.56,2026-05-29,
PO001248,V008,ITEM0056,150.77,7,1055.37,2026-07-25,
PO001249,V019,ITEM0185,51.79,34,1760.98,2026-05-16,
PO001250,V001,ITEM0026,260.73,31,8082.73,2026-08-17,
PO001251,V019,ITEM0177,189.48,26,4926.48,2026-07-12,
PO001252,V008,ITEM0109,482.47,30,14474.05,2026-04-26,
PO001253,V017,ITEM0086,180.89,7,1266.25,2026-05-30,
PO001254,V013,ITEM0102,172.73,27,4663.65,2026-08-07,
PO001255,V000,ITEM0154,39.98,35,1399.23,2026-05-09,
PO001256,V002,ITEM0172,69.96,24,1679.04,2026-08-09,
PO001257,V014,ITEM0059,502.53,23,11558.16,2026-05-20,C0037
PO001258,V013,ITEM0049,99.35,34,3377.98,2026-06-14,
PO001259,V011,ITEM0081,18.42,22,405.29,2026-08-08,
PO001260,V018,ITEM0069,184.49,28,5165.65,2026-04-13,
PO001261,V008,ITEM0122,333.96,17,5677.26,2026-06-07,
PO001262,V009,ITEM0084,364.01,20,7280.3,2026-08-15,
PO001263,V012,ITEM0148,98.15,12,1177.78,2026-03-31,
PO001264,V009,ITEM0115,135.73,33,4479.0,2026-08-24,
PO001265,V006,ITEM0012,256.71,9,2310.42,2026-08-23,
PO001266,V017,ITEM0091,359.79,20,7195.71,2026-05-03,
PO001267,V007,ITEM0046,237.43,8,1899.47,2026-06-21,
PO001268,V019,ITEM0051,48.01,22,1056.17,2026-07-14,
PO001269,V006,ITEM0058,511.04,9,4599.4,2026-08-22,
PO001270,V007,ITEM0123,236.43,30,7092.9,2026-03-29,
PO001271,V018,ITEM0170,162.27,16,2596.27,2026-08-15,
PO001272,V010,ITEM0004,240.15,21,5043.15,2026-04-25,
PO001273,V017,ITEM0016,128.63,45,5788.35,2026-08-06,
PO001274,V000,ITEM0024,103.41,31,3205.81,2026-06-07,
PO001275,V004,ITEM0158,438.89,9,3949.99,2026-08-01,
PO001276,V000,ITEM0149,117.51,8,940.05,2026-07-29,
PO001277,V006,ITEM0184,438.36,46,20164.46,2026-03-08,
PO001278,V008,ITEM0060,85.67,50,4283.44,2026-03-23,
PO001279,V005,ITEM0110,317.14,22,6977.06,2026-06-26,
PO001280,V014,ITEM0031,32.45,33,1070.86,2026-07-23,
PO001281,V001,ITEM0145,290.83,50,14541.47,2026-05-19,
PO001282,V018,ITEM0190,142.77,41,5853.66,2026-08-08,
PO001283,V009,ITEM0117,76.34,9,687.04,2026-03-14,
PO001284,V016,ITEM0181,209.15,32,6692.76,2026-08-11,
PO001285,V019,ITEM0050,293.92,50,14695.92,2026-06-20,
PO001286,V006,ITEM0059,488.57,5,2442.86,2026-07-06,
PO001287,V002,ITEM0000,230.13,19,4372.38,2026-07-27,C0008
PO001288,V011,ITEM0162,325.63,39,12699.52,2026-03-28,
PO001289,V005,ITEM0008,437.4,21,9185.38,2026-04-19,
PO001290,V015,ITEM0048,268.27,9,2414.42,2026-05-23,
PO001291,V016,ITEM0121,582.77,16,9324.34,2026-03-29,
PO001292,V013,ITEM0172,71.67,33,2365.09,2026-04-17,
PO001293,V005,ITEM0090,199.14,19,3783.74,2026-05-18,
PO001294,V019,ITEM0154,41.3,46,1899.59,2026-04-21,
PO001295,V009,ITEM0119,11.14,6,66.85,2026-05-01,
PO001296,V013,ITEM0038,390.55,39,15231.62,2026-04-21,
PO001297,V019,ITEM0102,173.08,5,865.39,2026-04-11,
PO001298,V010,ITEM0021,306.25,24,7350.12,2026-07-02,
PO001299,V016,ITEM0172,74.94,14,1049.14,2026-04-13,
PO001300,V000,ITEM0031,32.44,48,1557.33,2026-06-30,
PO001301,V008,ITEM0130,494.4,5,2471.99,2026-05-20,
PO001302,V014,ITEM0058,412.79,29,11971.04,2026-04-06,C0031
PO001303,V013,ITEM0078,310.83,20,6216.62,2026-03-08,
PO001304,V001,ITEM0178,127.17,39,4959.64,2026-03-12,
PO001305,V000,ITEM0016,123.82,44,5448.24,2026-06-25,
PO001306,V005,ITEM0105,274.49,48,13175.28,2026-03-18,
PO001307,V014,ITEM0075,62.33,15,935.01,2026-05-24,
PO001308,V000,ITEM0007,364.02,37,13468.89,2026-08-13,
PO001309,V016,ITEM0194,401.32,40,16052.85,2026-07-12,
PO001310,V010,ITEM0059,479.67,41,19666.42,2026-08-03,
PO001311,V015,ITEM0012,254.23,9,2288.06,2026-07-16,
PO001312,V011,ITEM0168,473.55,19,8997.45,2026-08-06,
PO001313,V013,ITEM0043,50.6,48,2428.8,2026-04-24,
PO001314,V000,ITEM0150,274.03,30,8220.78,2026-06-23,
PO001315,V007,ITEM0128,432.03,26,11232.83,2026-04-26,
PO001316,V015,ITEM0182,411.23,37,15215.66,2026-08-05,
PO001317,V013,ITEM0164,461.22,24,11069.3,2026-07-13,
PO001318,V011,ITEM0022,233.61,1,233.61,2026-05-08,
PO001319,V018,ITEM0112,94.66,25,2366.55,2026-05-23,
PO001320,V014,ITEM0046,244.34,35,8551.78,2026-06-28,
PO001321,V006,ITEM0025,11.34,19,215.53,2026-08-08,
PO001322,V001,ITEM0143,454.24,20,9084.86,2026-07-26,
PO001323,V001,ITEM0125,94.89,17,1613.14,2026-04-26,
PO001324,V016,ITEM0085,243.94,28,6830.4,2026-03-26,
PO001325,V012,ITEM0184,469.69,29,13620.92,2026-07-19,
PO001326,V014,ITEM0025,10.99,28,307.76,2026-06-21,C0034
PO001327,V007,ITEM0136,435.25,11,4787.8,2026-06-30,
PO001328,V005,ITEM0154,49.26,44,2167.37,2026-02-28,
PO001329,V013,ITEM0189,93.12,25,2328.09,2026-06-17,
PO001330,V006,ITEM0151,55.71,38,2116.84,2026-04-30,
PO001331,V013,ITEM0122,338.08,5,1690.41,2026-08-13,
PO001332,V005,ITEM0088,216.24,21,4541.11,2026-05-28,
PO001333,V016,ITEM0115,144.51,32,4624.37,2026-04-21,
PO001334,V014,ITEM0196,69.51,31,2154.96,2026-06-24,
PO001335,V006,ITEM0073,284.59,22,6261.09,2026-05-18,
PO001336,V004,ITEM0131,404.04,21,8484.92,2026-07-26,
PO001337,V001,ITEM0044,85.91,20,1718.23,2026-05-13,
PO001338,V019,ITEM0003,425.57,44,18725.28,2026-08-14,
PO001339,V002,ITEM0027,160.5,11,1765.55,2026-06-10,
PO001340,V016,ITEM0182,535.97,9,4823.7,2026-05-25,
PO001341,V002,ITEM0068,428.87,22,9435.24,2026-08-07,
PO001342,V016,ITEM0073,302.24,22,6649.37,2026-06-09,
PO001343,V001,ITEM0161,287.74,40,11509.51,2026-02-27,
PO001344,V019,ITEM0167,179.69,24,4312.61,2026-06-19,
PO001345,V013,ITEM0150,277.46,10,2774.63,2026-05-09,
PO001346,V008,ITEM0079,443.86,36,15978.97,2026-03-22,
PO001347,V018,ITEM0115,138.72,19,2635.62,2026-03-08,
PO001348,V008,ITEM0147,266.85,21,5603.85,2026-07-10,
PO001349,V013,ITEM0048,269.04,32,8609.22,2026-05-30,
PO001350,V003,ITEM0082,105.25,10,1052.46,2026-07-06,
PO001351,V002,ITEM0024,103.23,45,4645.25,2026-03-27,
PO001352,V016,ITEM0096,208.61,35,7301.22,2026-03-13,
PO001353,V011,ITEM0028,235.94,21,4954.65,2026-04-06,
PO001354,V005,ITEM0093,77.21,18,1389.73,2026-07-29,
PO001355,V013,ITEM0028,235.39,37,8709.54,2026-08-19,
PO001356,V018,ITEM0130,483.78,31,14997.04,2026-08-04,
PO001357,V009,ITEM0032,280.26,48,13452.46,2026-04-14,
PO001358,V001,ITEM0006,26.23,50,1311.46,2026-07-28,
PO001359,V008,ITEM0062,411.36,25,10283.89,2026-03-02,
PO001360,V000,ITEM0176,288.57,10,2885.65,2026-05-13,
PO001361,V001,ITEM0033,217.71,7,1523.94,2026-08-13,
PO001362,V009,ITEM0150,293.07,24,7033.65,2026-06-02,
PO001363,V009,ITEM0057,412.65,20,8252.97,2026-08-23,
PO001364,V007,ITEM0199,180.57,15,2708.6,2026-03-14,
PO001365,V013,ITEM0181,225.5,30,6765.02,2026-07-28,
PO001366,V010,ITEM0025,11.08,10,110.84,2026-08-07,
PO001367,V004,ITEM0037,463.11,40,18524.2,2026-04-04,
PO001368,V002,ITEM0017,22.14,40,885.72,2026-05-20,
PO001369,V007,ITEM0195,94.32,15,1414.77,2026-03-30,
PO001370,V010,ITEM0087,211.72,33,6986.72,2026-04-10,
PO001371,V006,ITEM0011,476.92,25,11923.11,2026-06-14,
PO001372,V000,ITEM0168,516.41,24,12393.88,2026-07-08,
PO001373,V003,ITEM0178,127.39,15,1910.78,2026-03-07,
PO001374,V018,ITEM0098,193.41,50,9670.54,2026-04-12,
PO001375,V000,ITEM0161,269.5,22,5929.01,2026-05-10,
PO001376,V006,ITEM0032,270.0,44,11879.95,2026-05-22,
PO001377,V014,ITEM0098,187.36,1,187.36,2026-07-26,
PO001378,V018,ITEM0197,228.6,42,9601.33,2026-03-29,
PO001379,V019,ITEM0070,99.99,17,1699.9,2026-05-11,
PO001380,V007,ITEM0120,221.59,34,7534.05,2026-08-01,
PO001381,V008,ITEM0080,339.71,20,6794.15,2026-07-30,
PO001382,V007,ITEM0164,444.62,25,11115.41,2026-04-02,
PO001383,V019,ITEM0090,189.96,19,3609.25,2026-04-16,
PO001384,V013,ITEM0030,64.59,27,1743.92,2026-04-23,
PO001385,V015,ITEM0032,267.67,20,5353.47,2026-04-14,
PO001386,V004,ITEM0138,381.09,9,3429.79,2026-05-10,
PO001387,V014,ITEM0158,439.43,9,3954.89,2026-06-06,
PO001388,V001,ITEM0147,274.39,42,11524.46,2026-04-20,
PO001389,V013,ITEM0112,101.26,46,4658.04,2026-04-12,
PO001390,V002,ITEM0197,229.14,34,7790.75,2026-05-31,
PO001391,V012,ITEM0028,222.26,26,5778.66,2026-05-22,
PO001392,V015,ITEM0012,263.44,41,10800.86,2026-08-05,
PO001393,V013,ITEM0053,103.33,9,929.96,2026-05-15,
PO001394,V005,ITEM0025,11.33,35,396.58,2026-03-02,C0021
PO001395,V000,ITEM0095,306.83,16,4909.25,2026-06-19,
PO001396,V018,ITEM0134,242.18,39,9445.19,2026-03-17,
PO001397,V018,ITEM0146,120.3,49,5894.65,2026-06-17,
PO001398,V015,ITEM0112,97.48,34,3314.18,2026-03-25,
PO001399,V005,ITEM0142,278.04,46,12789.85,2026-04-25,
PO001400,V014,ITEM0079,440.04,41,18041.77,2026-04-04,
PO001401,V011,ITEM0066,213.96,19,4065.2,2026-04-29,
PO001402,V016,ITEM0150,282.57,37,10455.09,2026-03-31,
PO001403,V016,ITEM0022,235.69,31,7306.43,2026-06-20,
PO001404,V009,ITEM0124,63.61,30,1908.4,2026-06-14,
PO001405,V013,ITEM0101,336.28,22,7398.11,2026-03-26,
PO001406,V017,ITEM0056,153.82,5,769.12,2026-05-31,
PO001407,V015,ITEM0158,435.08,47,20448.59,2026-06-18,
PO001408,V007,ITEM0089,376.05,21,7897.0,2026-04-12,
PO001409,V013,ITEM0191,41.53,44,1827.19,2026-04-23,
PO001410,V001,ITEM0128,464.24,50,23212.19,2026-03-18,
PO001411,V019,ITEM0099,432.29,20,8645.74,2026-06-18,
PO001412,V015,ITEM0197,219.85,24,5276.35,2026-07-10,
PO001413,V017,ITEM0042,51.38,39,2003.97,2026-07-17,
PO001414,V009,ITEM0086,184.15,36,6629.57,2026-03-11,
PO001415,V004,ITEM0075,63.54,30,1906.16,2026-07-29,
PO001416,V001,ITEM0138,360.25,49,17652.02,2026-07-18,
PO001417,V004,ITEM0055,428.67,33,14146.16,2026-07-01,
PO001418,V005,ITEM0191,41.68,25,1042.11,2026-08-07,
PO001419,V000,ITEM0158,441.63,22,9715.89,2026-08-24,
PO001420,V001,ITEM0141,205.23,41,8414.36,2026-05-04,
PO001421,V001,ITEM0198,39.94,43,1717.54,2026-08-03,
PO001422,V014,ITEM0191,39.36,21,826.6,2026-04-12,
PO001423,V010,ITEM0092,295.2,17,5018.32,2026-07-04,
PO001424,V009,ITEM0025,10.37,21,217.67,2026-05-03,
PO001425,V012,ITEM0094,56.9,42,2389.76,2026-05-20,
PO001426,V004,ITEM0123,226.52,6,1359.12,2026-08-25,
PO001427,V004,ITEM0110,343.41,8,2747.28,2026-06-03,
PO001428,V007,ITEM0195,99.27,48,4764.97,2026-04-03,
PO001429,V011,ITEM0025,10.49,43,451.11,2026-06-01,
PO001430,V014,ITEM0048,262.92,39,10253.91,2026-06-16,
PO001431,V000,ITEM0040,482.48,46,22194.2,2026-05-06,
PO001432,V002,ITEM0075,64.73,34,2200.94,2026-08-08,
PO001433,V017,ITEM0132,11.24,15,168.53,2026-07-22,
PO001434,V005,ITEM0021,286.51,2,573.03,2026-07-05,
PO001435,V008,ITEM0008,420.71,27,11359.1,2026-08-07,
PO001436,V015,ITEM0194,423.69,43,18218.84,2026-03-09,
PO001437,V010,ITEM0092,306.89,5,1534.43,2026-07-07,
PO001438,V015,ITEM0073,287.96,43,12382.47,2026-06-09,
PO001439,V001,ITEM0144,262.55,8,2100.37,2026-06-09,
PO001440,V001,ITEM0034,505.51,26,13143.14,2026-04-08,
PO001441,V002,ITEM0120,219.73,15,3295.97,2026-06-12,
PO001442,V000,ITEM0011,486.31,4,1945.24,2026-03-11,
PO001443,V002,ITEM0066,218.12,18,3926.1,2026-06-14,
PO001444,V017,ITEM0023,132.09,10,1320.92,2026-06-29,
PO001445,V012,ITEM0066,220.1,12,2641.16,2026-07-01,
PO001446,V013,ITEM0132,11.51,20,230.3,2026-05-19,
PO001447,V008,ITEM0042,55.89,18,1006.0,2026-03-06,
PO001448,V003,ITEM0014,454.03,17,7718.45,2026-03-18,
PO001449,V007,ITEM0019,163.3,15,2449.54,2026-07-20,
PO001450,V007,ITEM0129,95.51,12,1146.18,2026-06-21,
PO001451,V012,ITEM0088,262.75,24,6305.97,2026-03-06,
PO001452,V007,ITEM0032,269.71,25,6742.74,2026-05-03,
PO001453,V014,ITEM0112,98.15,7,687.02,2026-04-19,
PO001454,V009,ITEM0185,51.32,48,2463.33,2026-06-25,
PO001455,V016,ITEM0008,452.35,20,9047.09,2026-04-10,
PO001456,V018,ITEM0123,222.63,22,4897.85,2026-03-29,
PO001457,V010,ITEM0005,62.76,22,1380.63,2026-05-12,
PO001458,V017,ITEM0169,107.64,48,5166.56,2026-03-16,
PO001459,V007,ITEM0113,468.61,20,9372.25,2026-08-13,
PO001460,V010,ITEM0184,471.28,18,8482.96,2026-08-09,
PO001461,V005,ITEM0027,174.91,40,6996.25,2026-03-26,
PO001462,V009,ITEM0089,371.65,29,10777.77,2026-03-28,
PO001463,V015,ITEM0197,219.16,5,1095.8,2026-06-05,
PO001464,V002,ITEM0165,451.97,12,5423.65,2026-04-10,C0033
PO001465,V005,ITEM0102,158.92,36,5721.07,2026-04-28,
PO001466,V017,ITEM0007,353.86,38,13446.63,2026-07-21,
PO001467,V017,ITEM0150,277.26,33,9149.45,2026-04-04,
PO001468,V014,ITEM0137,61.96,32,1982.67,2026-03-12,
PO001469,V008,ITEM0022,217.36,27,5868.79,2026-08-19,
PO001470,V004,ITEM0082,107.98,40,4319.32,2026-07-27,
PO001471,V005,ITEM0005,64.43,33,2126.19,2026-07-29,
PO001472,V000,ITEM0021,299.9,23,6897.7,2026-06-16,
PO001473,V010,ITEM0061,470.64,1,470.64,2026-08-06,
PO001474,V003,ITEM0106,373.1,15,5596.5,2026-04-11,
PO001475,V019,ITEM0038,409.04,25,10226.12,2026-04-27,
PO001476,V013,ITEM0004,250.98,36,9035.41,2026-06-02,
PO001477,V010,ITEM0028,220.0,44,9680.19,2026-04-23,
PO001478,V018,ITEM0031,33.32,50,1665.95,2026-07-27,
PO001479,V008,ITEM0008,450.3,5,2251.5,2026-03-31,
PO001480,V016,ITEM0005,62.03,24,1488.79,2026-08-03,
PO001481,V016,ITEM0159,197.45,24,4738.88,2026-06-17,
PO001482,V011,ITEM0058,417.45,1,417.45,2026-05-14,
PO001483,V003,ITEM0154,40.86,27,1103.34,2026-04-24,
PO001484,V018,ITEM0030,68.46,50,3423.0,2026-03-05,
PO001485,V002,ITEM0108,305.6,28,8556.81,2026-03-17,
PO001486,V019,ITEM0080,323.52,43,13911.53,2026-06-30,
PO001487,V003,ITEM0021,287.26,27,7756.04,2026-03-28,
PO001488,V003,ITEM0152,220.34,43,9474.44,2026-08-20,
PO001489,V019,ITEM0058,395.29,19,7510.42,2026-04-06,
PO001490,V018,ITEM0079,434.76,44,19129.42,2026-06-16,
PO001491,V015,ITEM0083,515.12,21,10817.54,2026-07-08,
PO001492,V007,ITEM0099,410.94,26,10684.31,2026-08-20,
PO001493,V016,ITEM0054,55.21,10,552.09,2026-08-01,
PO001494,V011,ITEM0076,384.84,14,5387.76,2026-03-02,
PO001495,V013,ITEM0070,101.5,1,101.5,2026-04-02,
PO001496,V013,ITEM0064,430.54,45,19374.11,2026-06-29,
PO001497,V012,ITEM0027,161.4,27,4357.82,2026-03-12,
PO001498,V006,ITEM0158,429.31,49,21036.41,2026-06-27,
PO001499,V011,ITEM0130,495.47,35,17341.35,2026-07-26,C0013
PO001500,V013,ITEM0076,402.55,45,18114.74,2026-05-30,
PO001501,V006,ITEM0128,447.72,5,2238.59,2026-03-15,
PO001502,V012,ITEM0159,190.44,31,5903.54,2026-03-28,
PO001503,V009,ITEM0128,446.3,21,9372.28,2026-05-21,
PO001504,V016,ITEM0003,435.96,41,17874.19,2026-08-11,
PO001505,V011,ITEM0108,252.17,41,10338.96,2026-03-01,
PO001506,V017,ITEM0158,434.63,41,17819.93,2026-03-10,
PO001507,V016,ITEM0199,184.39,17,3134.7,2026-07-05,
PO001508,V007,ITEM0025,11.07,40,442.79,2026-05-07,
PO001509,V014,ITEM0091,361.69,45,16276.22,2026-03-10,
PO001510,V003,ITEM0087,197.35,18,3552.22,2026-06-16,C0011
PO001511,V007,ITEM0115,142.07,44,6250.96,2026-07-25,
PO001512,V008,ITEM0112,103.07,23,2370.56,2026-04-05,
PO001513,V000,ITEM0174,145.02,18,2610.39,2026-08-02,
PO001514,V003,ITEM0196,70.53,11,775.8,2026-05-10,
PO001515,V012,ITEM0164,451.38,25,11284.4,2026-03-15,
PO001516,V011,ITEM0024,100.71,23,2316.31,2026-07-23,
PO001517,V012,ITEM0124,64.59,23,1485.67,2026-04-09,
PO001518,V008,ITEM0194,437.99,47,20585.31,2026-03-22,
PO001519,V002,ITEM0069,170.28,36,6130.1,2026-06-09,
PO001520,V004,ITEM0156,13.15,3,39.45,2026-08-20,
PO001521,V018,ITEM0059,461.58,6,2769.45,2026-05-25,
PO001522,V012,ITEM0026,213.71,7,1495.96,2026-05-15,
PO001523,V013,ITEM0030,64.78,43,2785.43,2026-04-11,
PO001524,V000,ITEM0084,359.46,44,15816.44,2026-08-10,
PO001525,V001,ITEM0126,215.18,17,3658.03,2026-07-28,
PO001526,V016,ITEM0181,220.79,38,8389.95,2026-06-19,
PO001527,V001,ITEM0198,40.99,29,1188.71,2026-06-04,
PO001528,V000,ITEM0003,449.71,23,10343.32,2026-04-15,
PO001529,V012,ITEM0193,133.13,43,5724.71,2026-04-20,
PO001530,V009,ITEM0000,222.09,40,8883.42,2026-08-12,
PO001531,V016,ITEM0124,65.27,19,1240.15,2026-05-19,
PO001532,V012,ITEM0169,98.19,48,4713.06,2026-03-12,
PO001533,V009,ITEM0125,87.0,50,4349.79,2026-04-29,
PO001534,V006,ITEM0005,63.76,47,2996.83,2026-07-21,
PO001535,V006,ITEM0142,276.55,6,1659.33,2026-04-09,
PO001536,V008,ITEM0134,241.42,50,12070.83,2026-08-05,
PO001537,V017,ITEM0171,404.42,12,4853.08,2026-03-11,
PO001538,V004,ITEM0170,153.0,43,6578.93,2026-03-25,
PO001539,V019,ITEM0181,212.51,39,8287.98,2026-05-21,
PO001540,V011,ITEM0082,103.38,31,3204.68,2026-04-17,
PO001541,V006,ITEM0188,490.04,36,17641.29,2026-03-21,
PO001542,V001,ITEM0148,99.5,36,3581.89,2026-03-18,
PO001543,V015,ITEM0066,222.43,50,11121.63,2026-05-24,
PO001544,V018,ITEM0109,480.97,34,16352.86,2026-07-26,
PO001545,V001,ITEM0113,464.18,15,6962.72,2026-04-15,
PO001546,V014,ITEM0142,295.42,41,12112.02,2026-05-03,
PO001547,V001,ITEM0032,281.59,41,11545.25,2026-06-03,
PO001548,V013,ITEM0164,419.66,39,16366.87,2026-06-10,
PO001549,V011,ITEM0139,174.31,39,6798.22,2026-05-01,
PO001550,V019,ITEM0108,245.55,46,11295.38,2026-05-07,
PO001551,V007,ITEM0118,227.76,34,7743.8,2026-05-30,
PO001552,V016,ITEM0104,23.19,36,834.79,2026-06-18,
PO001553,V012,ITEM0103,88.47,15,1327.11,2026-07-07,
PO001554,V014,ITEM0103,90.28,35,3159.75,2026-07-15,C0034
PO001555,V005,ITEM0056,153.99,15,2309.81,2026-07-26,
PO001556,V007,ITEM0150,273.07,19,5188.41,2026-04-14,
PO001557,V012,ITEM0061,473.06,8,3784.49,2026-06-07,
PO001558,V016,ITEM0140,227.06,15,3405.84,2026-03-26,
PO001559,V019,ITEM0084,339.17,19,6444.25,2026-04-09,
PO001560,V003,ITEM0118,225.57,3,676.72,2026-03-15,
PO001561,V010,ITEM0014,465.02,16,7440.33,2026-05-26,
PO001562,V007,ITEM0125,88.45,11,972.93,2026-06-02,
PO001563,V002,ITEM0055,430.63,13,5598.19,2026-05-22,
PO001564,V013,ITEM0018,412.16,41,16898.41,2026-03-06,
PO001565,V007,ITEM0045,464.97,40,18598.88,2026-07-03,
PO001566,V005,ITEM0035,26.52,2,53.03,2026-04-26,
PO001567,V015,ITEM0039,164.15,17,2790.59,2026-04-25,
PO001568,V018,ITEM0013,82.35,46,3788.14,2026-05-20,
PO001569,V001,ITEM0004,242.14,36,8717.19,2026-06-16,
PO001570,V014,ITEM0137,61.01,16,976.19,2026-07-04,
PO001571,V019,ITEM0036,239.24,11,2631.64,2026-06-24,
PO001572,V009,ITEM0026,232.04,17,3944.66,2026-07-07,
PO001573,V010,ITEM0146,127.74,18,2299.28,2026-08-06,
PO001574,V001,ITEM0091,374.05,27,10099.45,2026-03-03,
PO001575,V010,ITEM0117,76.01,29,2204.17,2026-08-23,
PO001576,V013,ITEM0129,91.52,4,366.09,2026-02-27,
PO001577,V016,ITEM0121,497.17,19,9446.31,2026-05-31,
PO001578,V015,ITEM0100,178.21,24,4277.07,2026-06-12,
PO001579,V016,ITEM0121,465.34,20,9306.86,2026-07-26,
PO001580,V006,ITEM0134,235.84,27,6367.55,2026-08-25,
PO001581,V015,ITEM0159,198.74,9,1788.65,2026-04-29,
PO001582,V002,ITEM0096,226.21,25,5655.3,2026-06-20,
PO001583,V005,ITEM0090,196.62,44,8651.27,2026-03-17,
PO001584,V009,ITEM0045,426.44,15,6396.67,2026-04-20,
PO001585,V010,ITEM0107,18.29,48,877.79,2026-04-06,
PO001586,V003,ITEM0058,411.27,33,13571.85,2026-03-27,
PO001587,V017,ITEM0033,229.14,31,7103.37,2026-06-06,
PO001588,V002,ITEM0118,219.21,43,9426.23,2026-04-16,
PO001589,V005,ITEM0043,53.3,12,639.59,2026-06-03,
PO001590,V010,ITEM0140,220.62,49,10810.49,2026-07-03,
PO001591,V010,ITEM0190,148.42,22,3265.23,2026-04-01,
PO001592,V014,ITEM0145,303.09,12,3637.08,2026-05-23,
PO001593,V007,ITEM0006,26.95,16,431.15,2026-03-02,
PO001594,V014,ITEM0014,454.22,34,15443.39,2026-06-14,
PO001595,V004,ITEM0195,99.43,14,1391.99,2026-03-22,
PO001596,V018,ITEM0152,220.8,40,8831.93,2026-05-20,
PO001597,V016,ITEM0025,10.89,44,478.95,2026-07-31,
PO001598,V013,ITEM0007,365.45,7,2558.17,2026-08-03,
PO001599,V013,ITEM0114,31.38,38,1192.53,2026-06-04,
PO001600,V017,ITEM0145,289.46,19,5499.73,2026-07-30,
PO001601,V007,ITEM0172,68.53,32,2193.0,2026-04-14,
PO001602,V008,ITEM0167,185.15,25,4628.84,2026-06-20,
PO001603,V003,ITEM0180,360.47,26,9372.12,2026-04-02,
PO001604,V017,ITEM0047,22.19,17,377.24,2026-04-05,
PO001605,V001,ITEM0174,136.87,27,3695.47,2026-06-21,
PO001606,V015,ITEM0098,189.58,42,7962.31,2026-06-03,
PO001607,V001,ITEM0064,439.32,41,18012.14,2026-07-09,
PO001608,V005,ITEM0171,405.23,6,2431.36,2026-03-26,
PO001609,V010,ITEM0057,428.35,25,10708.75,2026-07-01,
PO001610,V010,ITEM0096,226.11,45,10175.14,2026-04-06,
PO001611,V010,ITEM0062,414.7,29,12026.44,2026-04-25,
PO001612,V019,ITEM0020,99.52,1,99.52,2026-04-02,
PO001613,V013,ITEM0160,204.92,49,10041.07,2026-07-30,
PO001614,V015,ITEM0065,91.47,23,2103.71,2026-06-19,
PO001615,V004,ITEM0081,18.78,7,131.48,2026-05-13,
PO001616,V019,ITEM0128,450.72,25,11267.88,2026-06-06,
PO001617,V008,ITEM0045,426.28,14,5967.92,2026-05-22,
PO001618,V006,ITEM0056,183.98,36,6623.42,2026-03-02,
PO001619,V019,ITEM0061,467.98,41,19187.06,2026-06-11,
PO001620,V011,ITEM0189,79.01,6,474.09,2026-08-06,
PO001621,V019,ITEM0088,199.19,9,1792.72,2026-04-10,
PO001622,V006,ITEM0003,461.18,42,19369.75,2026-04-22,
PO001623,V007,ITEM0133,391.51,32,12528.42,2026-04-29,
PO001624,V003,ITEM0009,518.93,7,3632.54,2026-08-19,
PO001625,V019,ITEM0043,53.61,39,2090.6,2026-04-07,
PO001626,V004,ITEM0152,212.92,5,1064.61,2026-04-20,
PO001627,V017,ITEM0127,143.98,30,4319.42,2026-05-25,
PO001628,V012,ITEM0154,40.66,6,243.93,2026-04-26,C0024
PO001629,V006,ITEM0163,135.05,3,405.14,2026-03-27,
PO001630,V000,ITEM0197,225.68,47,10606.82,2026-08-16,
PO001631,V016,ITEM0155,246.65,26,6412.95,2026-05-12,
PO001632,V004,ITEM0144,276.62,2,553.24,2026-08-01,
PO001633,V005,ITEM0019,163.0,30,4890.09,2026-07-28,
PO001634,V016,ITEM0191,39.84,4,159.36,2026-07-16,
PO001635,V015,ITEM0111,153.88,1,153.88,2026-05-17,
PO001636,V004,ITEM0072,503.46,48,24166.14,2026-03-29,
PO001637,V004,ITEM0064,440.48,27,11892.93,2026-08-20,
PO001638,V010,ITEM0059,485.55,1,485.55,2026-07-29,
PO001639,V012,ITEM0011,492.68,11,5419.43,2026-04-23,
PO001640,V001,ITEM0113,471.68,5,2358.39,2026-08-25,
PO001641,V016,ITEM0049,92.78,10,927.82,2026-05-29,
PO001642,V005,ITEM0103,118.03,13,1534.45,2026-06-08,
PO001643,V011,ITEM0031,30.74,24,737.86,2026-06-22,
